address,cuisine,lat,lon,name,opening_hours,phone,website,wheelchair_accessible
"7, Porchester Gardens, London, W2 4DB",moroccan,51.5136942,-0.1881283,Cous Cous Cafe,,+44 20 7727 6597,,unknown
"5, Monmouth Street, London, WC2H 9DA",italian,51.5148812,-0.1266944,Rossodisera,Mo-Su 10:30-23:00,+44 20 7240 3683,https://rossodisera.co.uk/,unknown
"6-8, Upper Green East, Mitcham, CR4 2PA",italian,51.4047542,-0.1630728,Gino's,,,,unknown
"51, Princes Gate",german,51.4994917,-0.1738916,Stein's Berlin,,,https://www.berlininkensington.stein-s.com/,no
"55, Exhibition Road, London, SW7 2PN",polish,51.4990874,-0.1740456,Ognisko Restaurant,,+44 20 7589 4635,https://www.ogniskorestaurant.co.uk/,no
"299, New Cross Road, London, SE14 6AS",chinese;cantonese,51.4756202,-0.0380651,Uncle Wrinkle,We-Mo 17:30-23:00,,https://www.zomato.com/london/uncle-wrinkle-new-cross/menu,unknown
Address not available,,51.5001837,-0.1797483,190 Queen’s Gate,,,https://www.starhotelscollezione.com/en/our-hotels/the-gore-london/dining/190-queens-gate.html,unknown
"London, W1C 1DX",lebanese,51.5158119,-0.1451549,Comptoir Libanais,,,,unknown
"139, High Road Leyton, London, E15 2DE",indian;hyderabadi,51.5541728,-0.0054409,Charminar Restaurant,,,,unknown
"118, High Road Leyton, London, E15 2BX",,51.5542532,-0.0050868,Zizu's,,,,unknown
"92, Stoke Newington High Street, London, N16 7NY",kebab,51.5595242,-0.0739535,Fanny's Kebabs,,,https://fannyskebabs.com/,unknown
"21-22, Camberwell Green, London, SE5 7AA",chinese;thai;curry,51.4739166,-0.0924706,Noodles City,,+44 20 7277 2020,,unknown
"20, Camberwell Green, London, SE5 7AA",turkish;kebab;italian,51.4738791,-0.0925592,Golden Grill,Mo-Su 09:00-04:00,,,unknown
Address not available,tapas,51.5058952,-0.2187505,Salt Yard,,,,unknown
"Ariel Way, London, W12 7GA",indian,51.5060595,-0.2193571,Copper Chimney,,,,unknown
Address not available,,51.51004,-0.2229569,AllStar Lane,,,https://www.allstarlanes.co.uk/,unknown
Address not available,tapas,51.5360259,-0.1269881,Barrafina,,,,unknown
Address not available,british,51.5357903,-0.1272063,The Drop,,,,unknown
Address not available,mexican,51.5359363,-0.1268472,Plaza Pastor,,,,unknown
"4, Mercer Walk",kebab,51.5130893,-0.1259492,Maison BAB,,,https://www.eatlebab.com/covent-garden,unknown
Address not available,,51.5257723,-0.0827165,the Jones Family project,,,,yes
"6, Green Wrythe Lane, Carshalton, SM5 2DW",italian,51.3722136,-0.1671927,Ginger Italian,,,,unknown
"19, London Road, Wallington, SM6 7HW",indian,51.3792664,-0.1552793,Asia Tandoori,,,,unknown
Address not available,,51.5357376,-0.104023,Chick n Sours,,,,unknown
"2-4, Bedale Street, London, SE1 9AL",,51.5053783,-0.0901397,Rabot 1745,,,,unknown
Address not available,,51.50624,-0.1478941,Al Sultan Lebanese Restaurant,,,,unknown
"377, Lewisham High Street, London, SE13 6NZ",,51.4513016,-0.0165987,Watandar,,,,unknown
Address not available,,51.5024702,-0.0854504,Champor Champor,,,,unknown
Address not available,,51.5200874,-0.1180129,Zaha Street Grill,Mo-Fr 11:30-21:00,,,no
"29-31, Manor Road, Wallington, SM6 0BW",turkish,51.3663051,-0.1527957,Korykos,,,,unknown
"Wembley Park Drive, Wembley, HA9 8HQ",turkish;kebab;chicken,51.5620178,-0.2815313,Mezze Grill,Mo-Su 11:00-23:00,,www.mezzegrill.co.uk,unknown
"7, Northumberland Avenue, London, WC2N 5BY",,51.5070186,-0.126327,50 Kalo di Ciro Salvo Pizzeria,,+44 20 7930 9955,https://50kalo.it/,yes
Address not available,,51.5130289,-0.1307519,Berenjak,,,,unknown
"7, Crews Street, London, E14 3TU",japanese;korean,51.4917603,-0.0260263,Yokoso,,,https://www.yokoso-uk.co.uk,unknown
"3, Yeoman's Row",steak_house,51.4974138,-0.1669784,Hawksmoor,,+44 20 7590 9290,https://thehawksmoor.com/locations/knightsbridge/,unknown
"5, Berners Street",,51.5165154,-0.1360828,Da Long yi Hot Pot,,,,unknown
"37-40, Berners Street, London, W1T 3LZ",thai,51.518432,-0.1377078,Greyhound Cafe,,+44 20 3026 3798,https://greyhoundcafe.uk/,unknown
Address not available,french,51.5605238,-0.0987677,Patron Cave à Manger,,,,unknown
"166, High Road Leytonstone, London, E15 1UA",steak_house,51.5525418,0.0057961,Asado Steakhouse,,,,unknown
"103-105, Southampton Row, London, WC1B 4HH",turkish;mediterranean;grill,51.5210865,-0.1239225,Antalya Restaurant,"PH,Mo-Su 11:00-23:00",+44 2075805355,https://antalyarestaurant.co.uk/,unknown
"37, Woodgrange Road, London, E7 8BA",kebab;grill,51.5479444,0.0249705,Kitchen 37,Mo-Su 11:00-23:00; Th-Sa 11:00-24:00,,,unknown
Address not available,,51.4563433,-0.2440429,Digby Den and Diner,,,,unknown
"242, Graham Road, London, E8 1BP",,51.5465773,-0.055621,Banh Mi Hoi-an,,,,unknown
"206, King Street",indian,51.4930767,-0.2358801,Shilpa,,+44 20 8741 3127,https://shilpahammersmith.co.uk/,no
"29, Thurloe Place, London, SW7 2HQ",japanese,51.4949056,-0.1739268,Tombo,Mo 12:00-16:00; Tu-Sa 12:00-20:30; Su 12:00-20:00,+44 20 7589 0018,https://www.tombocafe.com/,limited
"2, Bagley Walk, London, N1C 4PQ",,51.5349224,-0.126399,Coal Office,"Mo-Fr 12:00-15:30, 17:30-22:00; Sa, Su 10:00-16:00, 17:30-23:00",+44 20 3848 6085,https://coaloffice.com/,unknown
"4, Change Alley, London, EC3V 9AZ",burger,51.5128692,-0.08687,Honest Burger,Mo-Sa 11:00-23:00,,,yes
Address not available,chicken;portuguese,51.5071142,-0.2217167,Nando's,,,https://www.nandos.co.uk/restaurants/westfield-london,unknown
"24/25, Foley Street, London, W1W 6DX",spanish,51.5193021,-0.1405484,Broken Eggs,Mo-Fr 11:00-21:30,,,unknown
"23, Foley Street",middle_eastern,51.5193272,-0.1404183,Foley's,,,https://foleysrestaurant.co.uk/,unknown
"160, New Cavendish Street",pizza,51.5206336,-0.1394094,Santa Maria,Fr-Sa 12:00-23:00; Su-Th 12:00-22:30,+44 20 7436 9963,https://www.santamariapizzeria.com/,unknown
"9A, Irving Street, London, WC2H 7AT",italian,51.5099994,-0.1287528,Vespa,,,,limited
"196/198, Great Portland Street, London, W1W 5QF",italian,51.5218271,-0.1432915,Demartino,,,,no
"19, Rupert Street, London, W1D 7PA",japanese,51.5106002,-0.1325496,Skewer & Beer,,,,unknown
"16, Cavendish Square",french,51.5169799,-0.1458071,Les 110 de Taillevent,,,https://www.les-110-taillevent-london.com/,unknown
"414, Garratt Lane, London, SW18 4HW",,51.4402379,-0.1870385,Well Kneaded Pizzeria,,,https://www.wellkneadedfood.com/pizzeria,unknown
"185, Kilburn High Road, London, NW6 7HY",iraqi,51.5413026,-0.1975013,Arbil City,,+44 20 7624 4462,,unknown
"4, Duchess Walk, London, SE1 2SD",indian,51.5035534,-0.0773052,Gunpowder,"Mo-Th 12:00-15:0,17:30-22:00; Fr-Sa 11:00-22:00; Su 11:00-21:00",,http://www.gunpowderlondon.com/tower-bridge/,unknown
"Wood Lane, London, W12 7FQ",,51.5135978,-0.2268821,dear grace.,,,,unknown
"82, New Oxford Street, London, WC1A 1HB",italian,51.5168538,-0.1279617,Manitoba Tigella,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:30,+44 20 7436 8231,http://www.manitobatigella.com,unknown
Address not available,japanese,51.5711515,-0.1951277,Cafe Japan,,,,unknown
Address not available,spanish,51.5813421,-0.1214626,La Fabrica,,,https://lafabricacrouchend.co.uk/,unknown
Address not available,sushi,51.5814123,-0.1213397,Saki,,,,unknown
"27, Gauging Square, London, E1W 2AE",asian;chinese,51.5081677,-0.0664712,SLURP Noodles,"Mo Closed, Tu-Sa 12:00-22:00, Su 12:00-18:00",+44 20 7709 0834,https://www.slurpnoodles.co.uk/,unknown
"164, Pavilion Road, London, SW1X 0AW",british,51.4937968,-0.1590081,Hans' Bar & Grill,Mo-Su 07:00-11:30; Mo-Su 12:00-22:30,+44 20 7730 7000,https://www.hansbarandgrill.com/,unknown
Address not available,,51.5131983,-0.1369494,Inko Nito,,,,unknown
"2, Curtain Road, London, EC2A 3BL",spanish,51.5221385,-0.0807572,Camino,,,,limited
"13, Coventry Street, London, W1D 7DH",chinese;hot_pot,51.5103311,-0.1329428,Haidilao Hot Pot,,+44 20 8150 0616,,unknown
"Charing Cross Road, London",korean,51.5125723,-0.1289099,oseyo,,,,no
"35, Scrutton Street",japanese,51.5232798,-0.0822317,Sanjugo,,,,unknown
"126, Bermondsey Street",,51.5000643,-0.0817079,Omoide,Mo-Sa 11:00-20:30,,,unknown
"39, Parkgate Road, London, SW11 4NP",pizza,51.479052,-0.1675427,The Oak SW11,,,,unknown
Chiswick High Road,burger,51.4929012,-0.2540387,Honest Burgers,"Mo-We,Su 11:30-22:00; Th-Sa 11:30-22:30",,,no
London,,51.5242979,-0.1277727,Crazy Salad,,,,limited
Woburn Place,chinese,51.5231705,-0.1265614,China City,,,,unknown
Address not available,french,51.5221631,-0.1513222,Orrery,,,https://www.orrery-restaurant.co.uk/,unknown
Address not available,portuguese,51.5479242,-0.1245441,Casa Do Benfica,24/7,,,unknown
"120, Marylebone Lane",french,51.518165,-0.151054,Le Relais De Venise L'Entrecote,,+44 20 7486 0878,https://www.relaisdevenise.com/,yes
"752, Green Lanes",asian,51.6311146,-0.0960258,Roti and Spice,,+44 20 8364 0565,,unknown
Address not available,,51.6318888,-0.0957817,Spice of India,,,,unknown
Address not available,,51.6315375,-0.0960392,La Nostra,,,,unknown
Address not available,,51.6265005,-0.0987127,Babinondas,,,https://www.babinondas.net/,unknown
"430-434, Green Lanes, London, N13 5XG",turkish,51.6223871,-0.1048972,Vadi Restaurant,,,https://www.vadipalmersgreen.com/,unknown
Address not available,,51.6220832,-0.1051211,Pinky's,,,,unknown
Mandeville Place,,51.5166867,-0.1510741,Reform Social & Grill,,,https://www.reformsocialgrill.co.uk/,no
"108, Marylebone Lane",,51.5179532,-0.150638,108 Brasserie,,,https://108brasserie.com,yes
Address not available,,51.5178792,-0.1504003,108 Pantry,,,,yes
"63-65, Marylebone Lane",,51.5178625,-0.150835,Ottolenghi,Mo-Sa 08:00-19:00; Su 08:00-17:00,+44 20 3148 1040,https://ottolenghi.co.uk/restaurants/marylebone,yes
"9, Duke Street",argentinian,51.5160567,-0.1521271,Zoilo,,,https://www.zoilo.co.uk/,unknown
"Hoppers Road, London, N21 3LH",,51.6251239,-0.1049548,Aladdin's,,,,unknown
"13-14, Thayer Street",,51.5174139,-0.151518,XR,,,http://www.xierlondon.com/,yes
"4, Derry Street, Kensington, London",indian,51.5012637,-0.1910754,Dishoom,"Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00",+44 20 7420 9325,https://www.dishoom.com/kensington/,unknown
Address not available,,51.4532715,-0.0191718,Ravensbourne Restaurant,,,,yes
"299, Kirkdale, London, SE26 4QD",,51.4273958,-0.0560864,Mama Dough,,,,unknown
"34, George Street",japanese,51.517822,-0.1538253,Defune,,,http://www.defune.co.uk/,unknown
"24-26, Baker Street",chinese,51.5177822,-0.155337,Royal China Baker Street,,,https://www.royalchinagroup.co.uk/restaurants/baker-street/,unknown
"Coldharbour Lane, London, SW9 8PS",ethiopian,51.4625475,-0.1120547,Habesha Village,,,,unknown
"19-21, Blandford Street",,51.5183469,-0.1532203,Jikoni,,,https://jikonilondon.com/,unknown
"5-7, Blandford Street",british,51.5182475,-0.1520632,Roganic,,,https://www.roganic.uk/,unknown
"89, Marylebone High Street",seafood,51.5201326,-0.1519776,FishWorks,,+44 20 7935 9796,https://www.fishworks.co.uk/,unknown
Address not available,italian,51.5186457,-0.1538346,Dieci,,,,no
"52-55, Dorset Street, London, W1U 7NQ",,51.5196141,-0.1546867,Unnamed Restaurant,,,https://www.cafemurano.co.uk/restaurants/marylebone/,unknown
"32, Southwark Street, London, SE1 1TU",portuguese,51.5048484,-0.0927197,Casa do Frango,,,,no
"61, Walm Lane, London, NW2 4QR",,51.5497973,-0.2204439,Unnamed Restaurant,,,,unknown
"124, Baker Street",noodle,51.5214384,-0.1569852,Chopstix,,+44 20 7935 4685,https://www.costa.co.uk/,unknown
"102, Baker Street",burger,51.5207099,-0.1566674,Gourmet Burger Kitchen,,,,unknown
"100, Baker Street",thai,51.5206339,-0.1566242,Rosa's Thai Cafe,,,https://rosasthai.com/locations/rosas-thai-restaurant-delivery-takeaway-baker-street,unknown
"32, Paddington Street, London, W1U 4HE",lebanese,51.5205021,-0.1560661,Bĕrūt Bistro,Mo-Su 11:30-22:00,+44 20 3457 6243,https://www.berut.co.uk/,unknown
"17, Lavington Street, London, SE1 0NZ",italian,51.5051841,-0.0992199,Marco’s New York Italian London Bridge,We-Sa 14:00-17:00 (Afternoon Tea); Mo-Sa 17:00-20:00 (Dinner),,https://www.mpwrestaurants.co.uk/our-brands/new-york-italian/london-bridge,no
Address not available,,51.5206249,-0.1555232,Chotto Matte Marylebone,,,,unknown
"77/78, Marylebone High Street",,51.5209561,-0.1521041,Carlotta,,,,unknown
"29, Circus West Village, London, SW8 5BN",italian,51.4830397,-0.1459305,Fiume Restaurant,"Tu-Fr 12:00-22:00, Sa 11:00-22:00, Su 11:00-21:00",+44 20 3904 9010,https://fiume-restaurant.co.uk,unknown
"25, Circus Road West, London, SW11 8EZ",tapas,51.483144,-0.1460853,Tapas Brindisa Battersea,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:00,+44 20 8016 8888,https://brindisakitchens.com,unknown
"2, Arches Lane, London, SW11 8AB",pizza,51.4832766,-0.1470715,Gordon Ramsay Street Pizza,"Mo-Sa 12:00-22:00, Su 12:00-20:00",+44 20 7592 1225,https://www.gordonramsayrestaurants.com/en/uk/street-pizza/locations/battersea,unknown
"6, Arches Lane, London, SW11 8AB",japanese,51.4829699,-0.1470724,Tonkotsu Ramen Bar,,+44 20 7720 7695,https://tonkotsu.co.uk,unknown
"4, Arches Lane, London, SW11 8AB",indian,51.4830903,-0.1470655,Cinnamon Kitchen Battersea,Mo-Su 11:30-23:00,+44 20 3955 5480,https://cinnamon-kitchen.com,unknown
"26, Circus West Village, London, SW8 4NN",seafood,51.4832339,-0.1462528,Wright Brothers Battersea,"Mo-Fr 12:00-22:30, Sa 11:00-22:30, Su 11:00-21:30",+44 20 7324 7734,https://thewrightbrothers.co.uk,unknown
"29, Circus Road West, London, SW11 8NN",international,51.48338,-0.1467062,No.29 Power Station West,Mo-Th 08:00-24:00; Fr-Sa 08:00-01:00; Su 08:00-24:00,,,unknown
"82, Queensway",thai,51.5128496,-0.1874779,Harapha,,+44 20 7221 2280,http://horaphathaicuisine.co.uk/,unknown
"123, Baker Street",shawarma,51.5216549,-0.1574937,Shawarma & more,,,,unknown
"119-121, Baker Street",british,51.5215823,-0.1574618,Bill's,,,https://bills-website.co.uk/restaurants/baker-street,unknown
"43-45, Baker Street",chinese,51.5182698,-0.1559803,Bright Courtyard Club,,,http://brightcourtyard.co.uk/overview/,unknown
"156, Merton Hall Road, London, SW19 3PZ",bulgarian,51.4109832,-0.2093364,681,,+44 2045313195,,unknown
"19, New Quebec Street",seafood,51.5153148,-0.1584202,La Petite Poissonnerie,,,https://www.lapetitepoissonnerie.com/,unknown
Address not available,,51.5153883,-0.1594807,Hankies Marble Arch,,,http://hankies.london/hankies-marble-arch/,unknown
"Rectory Road, London, E12 6JB",,51.5469939,0.0580671,Staff Sandwich Bar,,,,unknown
"114-115, Crawford Street",thai,51.5197373,-0.159291,Monkey & Me,,,https://www.monkeyandmethai.co.uk/,unknown
"45, Crawford Street",pizza,51.5193135,-0.1626055,Basilico,,,https://www.basilico.co.uk/,unknown
"205b, Philip Lane, London, N15 4HL",japanese,51.5882829,-0.0837588,SushiHeads,,,,unknown
"125-127, West Green Road, London, N15 5DE",japanese,51.5850316,-0.0795516,Kata Japanese,Su-Th 17:30-21:30; Fr-Sa 17:30-22:30,,,unknown
"153-161, The Broadway, London, SW19 1NE",steak_house;breakfast,51.4190023,-0.1985546,Bar + Block,,,,unknown
"30, Uxbridge Street",,51.5083586,-0.1978892,Eggbreak,,+44 20 3535 8300,https://eggbreak.com/,unknown
"115-127, Cranbrook Road",indian,51.5616107,0.0686174,Saravanaa Bhavan,,,,unknown
"189, Garratt Lane, London, SW18 4DR",italian,51.4504999,-0.1897841,Il Girasole,,,,unknown
"21-23, Nutford Place",turkish;persian,51.5166241,-0.1645803,Safa Restaurant,,,,unknown
"135a, Rye Lane, London, SE15 4ST",caribbean,51.4696011,-0.0675422,Deserted Cactus,,,,unknown
Address not available,african,51.4738277,-0.0731123,Ewenla Lounge,,,,unknown
"19, Peckham High Street, London, SE15 5EB",chinese,51.473714,-0.0726661,Hong Kong Garden,,,,unknown
Address not available,,51.5118601,-0.1187034,STK Steakhouse,,,https://stksteakhouse.com/venues/london-strand/,unknown
"97, St. John's Road, London, SW11 1QY",,51.4609046,-0.1668267,Ploussard,,,,unknown
"228, Edgware Road",arab,51.5188111,-0.1681113,Halal Restaurant,,,http://www.228edgware.halalrestaurantslondon.co.uk/,unknown
"228, Edgware Road, London, W2 1DW",iraqi,51.5188344,-0.1681458,Al-Dhiyafa,,+44 20 7723 2797,,unknown
Address not available,asian,51.3970909,-0.1862669,Wok Inc,,,,unknown
"1, Lower John Street",japanese,51.5109863,-0.1368141,Nala,Mo-Sa 12:00-23:00; Su 12:00-22:00,+44 20 7287 5274,,unknown
"429, Green Lanes, London, N4 1HA",,51.5788729,-0.0992191,Dusty Knuckle Bakery,"Mo 08:00-13:00; Tu-We 08:00-15:30; Th-Su 08:30-15:30,17:30-23:00",+44 7759 840150,https://www.thedustyknuckle.com/harringay,unknown
"43, Park Parade, London, NW10 4JD",pizza;coffee_shop,51.5372321,-0.2416312,Rubio,Tu-Fr 08:00-22:30; Sa-Su 09:00-22:30,,,unknown
"201, High Street, Brentford, TW8 8AH",italian,51.4833963,-0.3085414,La Rosetta,,,,unknown
"1, Wilbraham Place",indian,51.4940355,-0.1575838,Kahani,,+44 20 7730 7634,https://www.kahanilondon.com/,unknown
"151, Woodberry Grove, London, N4 2SB",pizza,51.5712909,-0.0892674,Sublime Pizzeria,,,https://www.sublimepizzeria.com/,unknown
"157 Haverstock Hill, Haverstock Hill, London, NW3 4QT",,51.5497493,-0.1642178,Chez Nous,,,,unknown
"4-10, Park Road",indian,51.5250161,-0.1597799,Mumtaz Restaurant,,,https://www.mumtaz-london.co.uk/,unknown
"5, Henrietta Street",taiwanese,51.5111588,-0.123252,Din Tai Fung,Mo-Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-22:00,,,yes
"197, Lea Bridge Road, London, E10 7PN",caribbean,51.5677749,-0.0325842,Conrad's Kitchen,,,,unknown
"323a, Lea Bridge Road, London, E10 7LA",caribbean,51.5705186,-0.0251487,Crave,,,,unknown
"303, Lea Bridge Road, London, E10 7NE",turkish,51.5700848,-0.026235,Bodrum Restaurant,,,,unknown
"417, Lea Bridge Road, London, E10 7EA",,51.5714273,-0.0225873,Lagos Island,,,,unknown
"9, Addington Street, London, SE1 7RY",polish,51.50103,-0.1153916,Mamuska!,"Mo, Tu, Su 11:00-22:00; We, Th 11:00-23:00; Fr, Sa 11:00-00:00",+44 20 3602 1898,https://mamuska.net,yes
"3, Melcombe Street",sushi,51.5228968,-0.1583446,Haru,,,,yes
"156, Marylebone Road",sushi,51.5220159,-0.1592106,You Me Sushi,,,https://youmesushi.com/,unknown
"225-227, Regent's Park Road, London, N3 3LD",persian,51.5950814,-0.1989757,Iranzamin,,+44 20 8346 0854,http://www.iranzaminrestaurant.com,unknown
"32, Ivor Place",egyptian,51.5242699,-0.1612951,Ali Baba,,,https://www.alibabarestaurant.co.uk/,unknown
Address not available,peruvian,51.470764,-0.1237411,Tito's,,,,unknown
"46, Coombe Lane, London, SW20 0LA",thai,51.4095672,-0.230902,Thai Cafe 46,We-Mo 18:00-22:00; ,,https://www.thaicafe46.co.uk,unknown
"48, Coombe Lane, London, SW20 0LA",italian,51.409563,-0.230973,The Olive,"Tu-Th 12:00-15:00,17:30-22:30; Mo 12:00-15:00,17:30-22:00; Fr 12:00-15:00,17:30-23:00; Sa 12:00-23:00; Su 12:00-21:00",+44 20 8296 0205,https://www.theoliveraynespark.co.uk/,yes
"10, Philpot Lane, London, EC3M 8AA",chinese,51.5110863,-0.0842148,Murger Han City,,,,yes
"56, Coombe Lane, London, SW20 0LA",mediterranean;turkish,51.4095461,-0.231256,Lime & Thyme,,,,yes
"59, Park Road",thai,51.5259179,-0.1620434,Mortar + Pestle,"12:00-15:00,17:00-22:00",,https://www.mortarpestle.co.uk/,unknown
"124, Bermondsey Street, London, SE1 3TX",italian,51.5001446,-0.0817032,Franco Manca,"Mo-Su 11:30-22:00; Fr,Sa 11:30-23:00",,https://www.francomanca.co.uk/restaurants/bermondsey/,unknown
"39, Bulwer Street, London, W12 8AR",chinese,51.5054881,-0.2244967,Tian Fu,,+44 20 8740 4546,https://www.tianfulondon.com/,unknown
Tower Bridge,brazilian;japanese,51.5040697,-0.0778666,Temakhino,"Mo-Th 12:00-24:00, Fr,Sa 12:00-01:00, Su 12:00-23:00",,,no
"12-14, Lodge Road, London, NW8 7JA",,51.5294629,-0.1679137,Boulevard,,,,unknown
"41-43, Lisson Grove, London, NW1 6UB",american,51.5224812,-0.1655041,Smoky Boys,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:30; Su 12:00-22:00,+44 20 3158 5085,https://smokyboys.com/restaurants/marylebone/,unknown
"27-29, Endell Street, London, WC2H 9BA",fusion;asian,51.5144317,-0.1246131,Circus,Tu-We 19:00-00:00; Th 18:30-01:00; Fr 18:00-01:30; Sa 18:00-02:00,+44 20 7420 9300,https://www.circus-london.co.uk/,unknown
Address not available,korean,51.4007447,-0.2382754,Korea House,,,,unknown
"13, Bell Street",egyptian,51.520693,-0.1700838,Ahl Cairo,,,http://ahlcairo.co.uk/,unknown
"66, High Street, Beckenham, BR3 1ED",greek,51.408611,-0.025341,Agora,,,,unknown
"78, High Street, Beckenham, BR3 1ED",italian;pasta;pizza,51.4083505,-0.0253685,Sapore Vero,,,,unknown
Address not available,,51.4966332,-0.133851,The Laughing Halibut,,,,unknown
"College Road, Croydon, CR9 1DX",,51.3732291,-0.0957816,Chefs (Training Kitchen & Restaurant),,,,unknown
"22, Great Tower Street, London, EC3R 5AQ",vietnamese,51.5096348,-0.0810362,BanhMi City,Mo-Fr 11:00-19:30; Sa 11:30-19:30,,,yes
Address not available,japanese,51.5124776,-0.3041733,Kineya Mugimaru,Mo-Sa 11:00-21:00; Su 11:00-20:00,,,yes
